dt,power_mw,GHI,Clearsky GHI,DHI,DNI,Temperature,Relative Humidity,Solar Zenith Angle,Cloud Type,Wind Speed,da_power_mw,ha4_power_mw,hour,month,is_daytime,clearsky_ratio
2006-04-25 06:30:00,17.599999999999998,108,207,107,2,11.4,74.46000000000001,74.99,3,0.5,27.200000000000003,24.150000000000002,6,4,1,0.5217391304347826
2006-04-25 07:00:00,26.849999999999998,119,312,119,1,12.7,66.44,69.0,3,0.5,37.6,31.5,7,4,1,0.3814102564102564
2006-04-25 07:30:00,30.433333333333334,294,419,266,62,13.5,63.06,63.0,4,0.7000000000000001,40.900000000000006,48.0,7,4,1,0.7016706443914081
2006-04-25 08:00:00,25.116666666666664,176,521,176,0,14.3,59.09,57.01,4,0.8,44.2,64.5,8,4,1,0.3378119001919386
2006-04-25 08:30:00,28.400000000000002,303,620,275,45,14.7,57.59,51.11,7,1.0,30.650000000000002,57.7,8,4,1,0.48870967741935484
2006-04-25 09:00:00,39.199999999999996,172,706,172,0,15.1,56.55,45.34,4,1.1,17.1,50.9,9,4,1,0.24362606232294617
2006-04-25 09:30:00,51.38333333333333,353,785,326,35,15.4,55.48,39.8,7,1.2000000000000002,12.200000000000001,47.349999999999994,9,4,1,0.4496815286624204
2006-04-25 10:00:00,48.46666666666667,470,806,416,65,15.6,55.92,34.62,7,1.3,7.3,43.8,10,4,1,0.5831265508684863
2006-04-25 10:30:00,51.050000000000004,449,861,410,45,15.7,55.51,30.02,7,1.4,7.75,50.15,10,4,1,0.521486643437863
2006-04-25 11:00:00,52.88333333333333,417,902,396,24,15.8,56.84,26.33,7,1.5,8.2,56.5,11,4,1,0.4623059866962306
2006-04-25 11:30:00,52.5,421,920,400,23,15.7,57.21,23.97,7,1.5,12.05,55.6,11,4,1,0.45760869565217394
2006-04-25 12:00:00,41.56666666666667,425,925,401,27,15.6,59.39,23.37,7,1.6,15.9,54.7,12,4,1,0.4594594594594595
2006-04-25 12:30:00,27.25,520,914,472,53,15.5,59.77,24.66,7,1.6,14.7,51.55,12,4,1,0.5689277899343544
2006-04-25 13:00:00,52.583333333333336,657,878,498,179,15.4,61.97,27.57,8,1.6,13.5,48.4,13,4,1,0.7482915717539863
2006-04-25 13:30:00,39.01666666666667,602,836,479,144,15.2,62.7,31.64,7,1.6,7.7,39.8,13,4,1,0.7200956937799043
2006-04-25 14:00:00,37.46666666666667,552,777,430,152,15.1,64.61,36.49,7,1.7000000000000002,1.9,31.2,14,4,1,0.7104247104247104
2006-04-25 14:30:00,35.65,518,706,396,164,14.9,65.44,41.82,7,1.7000000000000002,5.199999999999999,27.75,14,4,1,0.7337110481586402
2006-04-25 15:00:00,31.7,275,625,267,11,14.6,67.68,47.45,7,1.7000000000000002,8.5,24.3,15,4,1,0.44
2006-04-25 15:30:00,19.883333333333333,239,535,229,17,14.2,69.44,53.28,8,1.7000000000000002,4.25,18.55,15,4,1,0.44672897196261685
2006-04-25 16:00:00,13.5,166,439,164,4,13.8,72.43,59.21,7,1.7000000000000002,0.0,12.8,16,4,1,0.37813211845102507
2006-04-25 16:30:00,4.166666666666667,130,339,128,5,13.3,74.82000000000001,65.2,7,1.6,0.0,6.45,16,4,1,0.3834808259587021
2006-04-25 17:00:00,1.6833333333333333,87,240,86,3,12.7,79.5,71.2,8,1.4,0.0,0.1,17,4,1,0.3625
2006-04-25 17:30:00,0.13333333333333333,60,143,59,1,12.0,83.23,77.16,7,1.2000000000000002,0.0,0.05,17,4,1,0.4195804195804196
2006-04-25 18:00:00,0.0,29,59,29,0,11.4,86.03,83.04,7,1.0,0.0,0.0,18,4,1,0.4915254237288136
2006-04-25 18:30:00,0.0,5,5,5,0,11.1,87.75,88.66,7,1.0,0.0,0.0,18,4,1,1.0
2006-04-25 19:00:00,0.0,0,0,0,0,10.7,87.61,94.69,7,1.0,0.0,0.0,19,4,0,0.0
2006-04-25 19:30:00,0.0,0,0,0,0,10.5,88.79,100.22,7,1.0,0.0,0.0,19,4,0,0.0
2006-04-25 20:00:00,0.0,0,0,0,0,10.2,87.59,105.53,7,0.9,0.0,0.0,20,4,0,0.0
2006-04-25 20:30:00,0.0,0,0,0,0,10.0,88.76,110.55,7,1.0,0.0,0.0,20,4,0,0.0
2006-04-25 21:00:00,0.0,0,0,0,0,9.8,86.34,115.21,7,1.0,0.0,0.0,21,4,0,0.0
2006-04-25 21:30:00,0.0,0,0,0,0,9.7,86.83,119.42,7,1.1,0.0,0.0,21,4,0,0.0
2006-04-25 22:00:00,0.0,0,0,0,0,9.6,83.73,123.07,6,1.2000000000000002,0.0,0.0,22,4,0,0.0
2006-04-25 22:30:00,0.0,0,0,0,0,9.5,84.29,126.04,6,1.2000000000000002,0.0,0.0,22,4,0,0.0
2006-04-25 23:00:00,0.0,0,0,0,0,9.4,82.07000000000001,128.22,6,1.2000000000000002,0.0,0.0,23,4,0,0.0
2006-04-25 23:30:00,0.0,0,0,0,0,9.4,82.07000000000001,129.49,6,1.2000000000000002,0.0,0.0,23,4,0,0.0
2006-04-26 00:00:00,0.0,0,0,0,0,9.3,80.85000000000001,129.79,6,1.1,0.0,0.0,0,4,0,0.0
2006-04-26 00:30:00,0.0,0,0,0,0,9.2,81.4,129.09,6,1.1,0.0,0.0,0,4,0,0.0
2006-04-26 01:00:00,0.0,0,0,0,0,9.0,81.19,127.45,6,1.1,0.0,0.0,1,4,0,0.0
2006-04-26 01:30:00,0.0,0,0,0,0,8.8,82.2,124.95,6,1.1,0.0,0.0,1,4,0,0.0
2006-04-26 02:00:00,0.0,0,0,0,0,8.6,81.82000000000001,121.69,6,1.1,0.0,0.0,2,4,0,0.0
2006-04-26 02:30:00,0.0,0,0,0,0,8.4,82.94,117.8,7,1.1,0.0,0.0,2,4,0,0.0
2006-04-26 03:00:00,0.0,0,0,0,0,8.1,83.14,113.4,1,1.1,0.0,0.0,3,4,0,0.0
2006-04-26 03:30:00,0.0,0,0,0,0,7.800000000000001,84.85000000000001,108.59,7,1.1,0.0,0.0,3,4,0,0.0
2006-04-26 04:00:00,0.0,0,0,0,0,7.5,83.4,103.45,1,1.1,0.0,0.0,4,4,0,0.0
2006-04-26 04:30:00,0.0,0,0,0,0,7.4,84.07000000000001,98.04,3,1.0,0.0,0.0,4,4,0,0.0
2006-04-26 05:00:00,0.0,0,0,0,0,7.300000000000001,83.46000000000001,92.43,3,1.0,0.0,0.0,5,4,0,0.0
2006-04-26 05:30:00,0.13333333333333333,24,31,24,1,8.6,76.41,86.47,7,1.0,0.05,0.05,5,4,1,0.7741935483870968
2006-04-26 06:00:00,3.7833333333333337,57,109,56,1,9.8,79.36,80.7,4,1.1,0.1,0.1,6,4,1,0.5229357798165137
2006-04-26 06:30:00,19.8,100,206,99,2,10.9,73.76,74.77,4,1.3,0.35,18.650000000000002,6,4,1,0.4854368932038835
2006-04-26 07:00:00,23.766666666666666,21,310,21,0,12.0,68.85000000000001,68.79,4,1.5,0.6,37.2,7,4,1,0.06774193548387097
2006-04-26 07:30:00,26.883333333333336,57,416,57,0,13.0,64.49,62.78,8,1.6,1.35,53.5,7,4,1,0.13701923076923078
2006-04-26 08:00:00,32.2,116,520,116,0,13.9,60.38,56.8,4,1.8,2.1,69.8,8,4,1,0.2230769230769231
2006-04-26 08:30:00,43.43333333333334,160,617,159,2,14.7,57.41,50.88,7,1.9,4.0,62.0,8,4,1,0.2593192868719611
2006-04-26 09:00:00,36.65,120,703,120,0,15.4,54.94,45.1,3,2.0,5.9,54.2,9,4,1,0.17069701280227595
2006-04-26 09:30:00,37.43333333333333,78,781,78,0,15.9,53.16,39.55,3,2.0,7.0,54.25,9,4,1,0.0998719590268886
2006-04-26 10:00:00,58.4,456,838,403,64,16.3,51.95,34.35,8,2.1,8.1,54.3,10,4,1,0.5441527446300716
2006-04-26 10:30:00,32.333333333333336,228,887,226,2,16.5,51.29,29.74,7,2.1,7.8,55.099999999999994,10,4,1,0.2570462232243517
2006-04-26 11:00:00,32.949999999999996,268,922,267,2,16.7,51.2,26.02,6,2.1,7.5,55.9,11,4,1,0.29067245119305857
2006-04-26 11:30:00,26.266666666666666,291,943,288,3,16.8,50.88,23.65,6,2.1,6.85,44.849999999999994,11,4,1,0.30858960763520676
2006-04-26 12:00:00,28.099999999999998,340,949,335,6,16.900000000000002,51.370000000000005,23.05,6,2.1,6.2,33.8,12,4,1,0.3582718651211802
2006-04-26 12:30:00,27.7,171,938,171,0,16.900000000000002,51.370000000000005,24.37,6,2.1,8.35,29.349999999999998,12,4,1,0.18230277185501065
2006-04-26 13:00:00,54.88333333333333,724,903,443,316,17.0,51.95,27.31,7,2.1,10.5,24.9,13,4,1,0.8017718715393134
2006-04-26 13:30:00,33.800000000000004,394,858,372,26,17.0,51.95,31.42,7,2.1,18.45,29.4,13,4,1,0.4592074592074592
2006-04-26 14:00:00,87.81666666666666,444,801,385,73,17.1,52.57,36.29,8,2.1,26.4,33.9,14,4,1,0.5543071161048689
2006-04-26 14:30:00,54.68333333333334,260,731,253,9,16.900000000000002,53.18,41.63,8,2.0,23.95,36.099999999999994,14,4,1,0.35567715458276333
2006-04-26 15:00:00,44.833333333333336,428,651,339,131,16.7,54.85,47.28,8,2.0,21.5,38.3,15,4,1,0.6574500768049155
2006-04-26 15:30:00,46.06666666666666,347,560,293,89,16.400000000000002,55.9,53.120000000000005,7,1.9,19.0,28.599999999999998,15,4,1,0.6196428571428572
2006-04-26 16:00:00,34.300000000000004,74,464,74,0,16.0,59.1,59.06,3,1.7000000000000002,16.5,18.9,16,4,1,0.15948275862068967
2006-04-26 16:30:00,11.283333333333333,33,362,33,0,15.3,61.8,65.05,3,1.5,8.35,9.6,16,4,1,0.09116022099447514
2006-04-26 17:00:00,1.3666666666666665,260,260,115,445,14.6,69.2,71.05,0,1.2000000000000002,0.2,0.3,17,4,1,1.0
2006-04-26 17:30:00,0.016666666666666666,160,160,88,320,13.2,75.76,77.01,1,1.0,0.1,0.15,17,4,1,1.0
2006-04-26 18:00:00,0.0,46,71,46,2,11.8,83.07000000000001,82.88,8,0.7000000000000001,0.0,0.0,18,4,1,0.647887323943662
2006-04-26 18:30:00,0.0,8,10,8,0,11.3,85.85000000000001,88.51,8,0.7000000000000001,0.0,0.0,18,4,1,0.8
2006-04-26 19:00:00,0.0,0,0,0,0,10.7,83.10000000000001,94.52,8,0.7000000000000001,0.0,0.0,19,4,0,0.0
2006-04-26 19:30:00,0.0,0,0,0,0,10.5,84.22,100.04,3,0.8,0.0,0.0,19,4,0,0.0
2006-04-26 20:00:00,0.0,0,0,0,0,10.2,81.05,105.33,7,0.8,0.0,0.0,20,4,0,0.0
2006-04-26 20:30:00,0.0,0,0,0,0,10.0,82.14,110.34,3,0.9,0.0,0.0,20,4,0,0.0
2006-04-26 21:00:00,0.0,0,0,0,0,9.7,78.21000000000001,114.98,3,1.0,0.0,0.0,21,4,0,0.0
2006-04-26 21:30:00,0.0,0,0,0,0,9.5,79.26,119.17,3,1.0,0.0,0.0,21,4,0,0.0
2006-04-26 22:00:00,0.0,0,0,0,0,9.3,76.09,122.8,3,1.1,0.0,0.0,22,4,0,0.0
2006-04-26 22:30:00,0.0,0,0,0,0,9.0,77.64,125.75,3,1.0,0.0,0.0,22,4,0,0.0
2006-04-26 23:00:00,0.0,0,0,0,0,8.8,75.04,127.91,3,1.0,0.0,0.0,23,4,0,0.0
2006-04-26 23:30:00,0.0,0,0,0,0,8.6,76.06,129.17000000000002,3,0.9,0.0,0.0,23,4,0,0.0
2006-04-27 00:00:00,0.0,0,0,0,0,8.4,74.03,129.46,3,0.8,0.0,0.0,0,4,0,0.0
2006-04-27 00:30:00,0.0,0,0,0,0,8.200000000000001,74.95,128.77,3,0.8,0.0,0.0,0,4,0,0.0
2006-04-27 01:00:00,0.0,0,0,0,0,8.0,73.73,127.13,3,0.7000000000000001,0.0,0.0,1,4,0,0.0
2006-04-27 01:30:00,0.0,0,0,0,0,7.7,75.25,124.64,1,0.6000000000000001,0.0,0.0,1,4,0,0.0
2006-04-27 02:00:00,0.0,0,0,0,0,7.5,74.89,121.39,1,0.5,0.0,0.0,2,4,0,0.0
2006-04-27 02:30:00,0.0,0,0,0,0,7.4,75.4,117.52,1,0.5,0.0,0.0,2,4,0,0.0
2006-04-27 03:00:00,0.0,0,0,0,0,7.300000000000001,74.56,113.13,1,0.4,0.0,0.0,3,4,0,0.0
2006-04-27 03:30:00,0.0,0,0,0,0,7.2,75.15,108.33,1,0.5,0.0,0.0,3,4,0,0.0
2006-04-27 04:00:00,0.0,0,0,0,0,7.2,74.25,103.2,1,0.5,0.0,0.0,4,4,0,0.0
2006-04-27 04:30:00,0.0,0,0,0,0,7.5,72.75,97.8,1,0.5,0.1,0.1,4,4,0,0.0
2006-04-27 05:00:00,0.0,0,0,0,0,7.7,73.33,92.2,1,0.6000000000000001,0.2,0.2,5,4,0,0.0
2006-04-27 05:30:00,0.4166666666666667,35,35,26,138,9.2,66.26,86.26,1,0.7000000000000001,8.45,8.45,5,4,1,1.0
2006-04-27 06:00:00,7.866666666666667,92,115,89,19,10.6,74.81,80.49,3,0.8,16.7,16.7,6,4,1,0.8
2006-04-27 06:30:00,20.633333333333333,215,215,77,521,12.3,66.87,74.56,0,0.8,30.1,30.1,6,4,1,1.0
2006-04-27 07:00:00,26.066666666666666,322,322,93,627,14.0,62.63,68.57000000000001,1,0.7000000000000001,43.5,43.5,7,4,1,1.0
2006-04-27 07:30:00,28.933333333333337,430,430,105,704,15.2,57.98,62.57,0,0.8,55.2,55.75,7,4,1,1.0
2006-04-27 08:00:00,41.2,284,535,266,32,16.400000000000002,55.49,56.58,3,0.9,66.9,68.0,8,4,1,0.5308411214953271
2006-04-27 08:30:00,58.61666666666667,383,633,343,63,17.6,51.5,50.66,3,1.0,72.7,60.550000000000004,8,4,1,0.6050552922590837
2006-04-27 09:00:00,80.26666666666667,576,721,404,242,18.7,48.39,44.88,3,1.1,78.5,53.1,9,4,1,0.7988904299583911
2006-04-27 09:30:00,82.35000000000001,512,800,429,106,19.6,45.76,39.31,3,1.2000000000000002,81.0,66.85,9,4,1,0.64
2006-04-27 10:00:00,50.083333333333336,510,861,446,78,20.5,43.94,34.1,3,1.3,83.5,80.6,10,4,1,0.5923344947735192
2006-04-27 10:30:00,55.199999999999996,353,913,352,2,21.1,42.35,29.45,3,1.4,84.95,78.6,10,4,1,0.38663745892661555
2006-04-27 11:00:00,52.666666666666664,768,946,516,279,21.700000000000003,42.0,25.71,3,1.6,86.4,76.6,11,4,1,0.8118393234672304
2006-04-27 11:30:00,57.11666666666667,526,969,476,54,21.9,41.5,23.33,3,1.7000000000000002,85.5,65.3,11,4,1,0.542827657378741
2006-04-27 12:00:00,63.5,444,970,435,10,22.200000000000003,42.29,22.74,3,1.8,84.6,54.0,12,4,1,0.4577319587628866
2006-04-27 12:30:00,70.56666666666666,816,959,497,349,22.3,42.04,24.07,2,1.9,83.35,55.800000000000004,12,4,1,0.8508863399374348
2006-04-27 13:00:00,74.25,931,931,148,880,22.4,43.19,27.05,0,1.9,82.1,57.6,13,4,1,1.0
2006-04-27 13:30:00,73.28333333333333,889,889,145,869,22.3,43.45,31.19,0,1.9,77.9,61.2,13,4,1,1.0
2006-04-27 14:00:00,83.51666666666667,830,830,138,856,22.3,44.9,36.09,0,1.9,73.7,64.8,14,4,1,1.0
2006-04-27 14:30:00,78.56666666666666,760,760,134,835,22.1,45.45,41.46,0,1.8,56.35,57.25,14,4,1,1.0
2006-04-27 15:00:00,67.03333333333333,678,678,127,809,21.8,47.67,47.12,0,1.8,39.0,49.7,15,4,1,1.0
2006-04-27 15:30:00,51.11666666666667,532,586,223,512,21.3,49.15,52.96,7,1.7000000000000002,30.45,37.8,15,4,1,0.9078498293515358
2006-04-27 16:00:00,36.88333333333333,423,486,218,396,20.8,53.2,58.91,7,1.6,21.9,25.9,16,4,1,0.8703703703703703
2006-04-27 16:30:00,24.333333333333332,328,381,185,337,19.9,56.29,64.9,8,1.3,11.149999999999999,13.1,16,4,1,0.8608923884514436
2006-04-27 17:00:00,12.6,267,276,133,409,18.9,67.41,70.9,8,1.0,0.4,0.3,17,4,1,0.967391304347826
2006-04-27 17:30:00,0.8333333333333334,121,172,111,44,17.3,74.51,76.86,8,0.9,0.2,0.15,17,4,1,0.7034883720930233
2006-04-27 18:00:00,0.0,56,80,55,8,15.7,79.09,82.73,7,0.7000000000000001,0.0,0.0,18,4,1,0.7
2006-04-27 18:30:00,0.0,9,14,9,0,15.0,82.81,88.36,8,0.7000000000000001,0.0,0.0,18,4,1,0.6428571428571429
2006-04-27 19:00:00,0.0,0,0,0,0,14.4,77.07000000000001,94.34,1,0.7000000000000001,0.0,0.0,19,4,0,0.0
2006-04-27 19:30:00,0.0,0,0,0,0,14.1,78.57000000000001,99.85,3,0.6000000000000001,0.0,0.0,19,4,0,0.0
2006-04-27 20:00:00,0.0,0,0,0,0,13.7,76.78,105.13,1,0.6000000000000001,0.0,0.0,20,4,0,0.0
2006-04-27 20:30:00,0.0,0,0,0,0,13.3,78.8,110.13,0,0.5,0.0,0.0,20,4,0,0.0
2006-04-27 21:00:00,0.0,0,0,0,0,12.9,76.65,114.75,0,0.4,0.0,0.0,21,4,0,0.0
2006-04-27 21:30:00,0.0,0,0,0,0,12.7,77.65,118.92,0,0.5,0.0,0.0,21,4,0,0.0
2006-04-27 22:00:00,0.0,0,0,0,0,12.4,74.39,122.53,0,0.6000000000000001,0.0,0.0,22,4,0,0.0
2006-04-27 22:30:00,0.0,0,0,0,0,12.2,75.37,125.47,0,0.7000000000000001,0.0,0.0,22,4,0,0.0
2006-04-27 23:00:00,0.0,0,0,0,0,12.0,72.2,127.61,0,0.9,0.0,0.0,23,4,0,0.0
2006-04-27 23:30:00,0.0,0,0,0,0,11.9,72.68,128.86,0,1.0,0.0,0.0,23,4,0,0.0
2006-04-28 00:00:00,0.0,0,0,0,0,11.7,70.42,129.15,0,1.1,0.0,0.0,0,4,0,0.0
2006-04-28 00:30:00,0.0,0,0,0,0,11.4,71.83,128.45,0,1.1,0.0,0.0,0,4,0,0.0
2006-04-28 01:00:00,0.0,0,0,0,0,11.2,70.45,126.82,0,1.1,0.0,0.0,1,4,0,0.0
2006-04-28 01:30:00,0.0,0,0,0,0,10.9,71.86,124.33,0,1.1,0.0,0.0,1,4,0,0.0
2006-04-28 02:00:00,0.0,0,0,0,0,10.7,71.2,121.1,0,1.0,0.0,0.0,2,4,0,0.0
2006-04-28 02:30:00,0.0,0,0,0,0,10.5,72.15,117.24,0,1.0,0.0,0.0,2,4,0,0.0
2006-04-28 03:00:00,0.0,0,0,0,0,10.2,72.23,112.86,0,0.9,0.0,0.0,3,4,0,0.0
2006-04-28 03:30:00,0.0,0,0,0,0,10.0,73.2,108.07,0,0.9,0.0,0.0,3,4,0,0.0
2006-04-28 04:00:00,0.0,0,0,0,0,9.8,72.85000000000001,102.95,0,0.8,0.0,0.0,4,4,0,0.0
2006-04-28 04:30:00,0.0,0,0,0,0,9.8,72.93,97.57,0,0.8,0.1,0.1,4,4,0,0.0
2006-04-28 05:00:00,0.0,0,0,0,0,9.8,74.08,91.98,0,0.7000000000000001,0.2,0.2,5,4,0,0.0
2006-04-28 05:30:00,0.09999999999999999,39,39,26,194,11.3,67.06,86.05,1,0.8,8.25,8.25,5,4,1,1.0
2006-04-28 06:00:00,3.9,123,123,49,438,12.8,75.59,80.27,0,0.8,16.3,16.3,6,4,1,1.0
2006-04-28 06:30:00,17.7,226,226,66,591,14.5,67.7,74.35000000000001,0,0.8,28.6,24.099999999999998,6,4,1,1.0
2006-04-28 07:00:00,30.049999999999997,328,328,88,649,16.2,61.86,68.37,0,0.9,40.9,31.9,7,4,1,1.0
2006-04-28 07:30:00,41.4,435,435,100,724,17.6,56.63,62.36,0,1.0,51.849999999999994,46.65,7,4,1,1.0
2006-04-28 08:00:00,51.5,541,541,107,782,19.0,51.48,56.370000000000005,0,1.1,62.8,61.4,8,4,1,1.0
2006-04-28 08:30:00,60.5,639,639,114,823,20.0,48.38,50.45,0,1.1,71.5,67.65,8,4,1,1.0
2006-04-28 09:00:00,68.08333333333333,728,728,119,856,21.0,45.88,44.65,0,1.2000000000000002,80.2,73.9,9,4,1,1.0
2006-04-28 09:30:00,74.64999999999999,804,804,123,877,21.6,44.23,39.07,0,1.2000000000000002,84.2,77.80000000000001,9,4,1,1.0
2006-04-28 10:00:00,79.75,871,871,123,900,22.3,43.96,33.84,0,1.3,88.2,81.7,10,4,1,1.0
2006-04-28 10:30:00,81.10000000000001,923,923,126,913,22.700000000000003,42.91,29.18,0,1.3,89.65,82.55000000000001,10,4,1,1.0
2006-04-28 11:00:00,86.88333333333333,957,957,127,919,23.1,43.92,25.41,0,1.3,91.1,83.4,11,4,1,1.0
2006-04-28 11:30:00,88.46666666666665,978,978,128,924,23.3,43.39,23.01,0,1.3,89.0,82.2,11,4,1,1.0
2006-04-28 12:00:00,87.35000000000001,980,980,129,921,23.5,45.08,22.43,0,1.2000000000000002,86.9,81.0,12,4,1,1.0
2006-04-28 12:30:00,84.13333333333334,969,969,128,919,23.6,44.81,23.79,0,1.2000000000000002,83.6,79.75,12,4,1,1.0
2006-04-28 13:00:00,80.8,932,932,141,887,23.6,46.7,26.8,0,1.1,80.3,78.5,13,4,1,1.0
2006-04-28 13:30:00,76.96666666666667,889,889,138,876,23.5,46.98,30.97,0,1.1,75.55,74.0,13,4,1,1.0
2006-04-28 14:00:00,72.66666666666667,833,833,137,860,23.3,49.3,35.89,0,1.0,70.8,69.5,14,4,1,1.0
2006-04-28 14:30:00,65.35,760,760,132,836,23.0,50.19,41.28,0,1.0,60.65,61.15,14,4,1,1.0
2006-04-28 15:00:00,56.81666666666666,678,678,127,807,22.6,53.04,46.96,0,0.9,50.5,52.8,15,4,1,1.0
2006-04-28 15:30:00,47.65,586,586,120,770,22.1,54.67,52.81,0,0.8,37.7,39.349999999999994,15,4,1,1.0
2006-04-28 16:00:00,35.983333333333334,474,474,133,659,21.6,57.870000000000005,58.76,0,0.8,24.9,25.9,16,4,1,1.0
2006-04-28 16:30:00,23.61666666666667,371,371,119,590,20.9,60.4,64.76,0,0.6000000000000001,12.7,13.149999999999999,16,4,1,1.0
2006-04-28 17:00:00,11.266666666666666,266,266,103,494,20.1,66.76,70.75,0,0.5,0.5,0.4,17,4,1,1.0
2006-04-28 17:30:00,0.7333333333333334,165,165,81,365,18.9,71.91,76.71000000000001,0,0.5,0.25,0.2,17,4,1,1.0
2006-04-28 18:00:00,0.0,75,75,51,190,17.6,76.94,82.58,0,0.4,0.0,0.0,18,4,1,1.0
2006-04-28 18:30:00,0.0,12,12,12,14,17.0,79.91,88.21000000000001,1,0.4,0.0,0.0,18,4,1,1.0
2006-04-28 19:00:00,0.0,0,0,0,0,16.400000000000002,77.54,94.17,1,0.4,0.0,0.0,19,4,0,0.0
2006-04-28 19:30:00,0.0,0,0,0,0,16.0,79.54,99.67,0,0.5,0.0,0.0,19,4,0,0.0
2006-04-28 20:00:00,0.0,0,0,0,0,15.7,78.33,104.94,0,0.6000000000000001,0.0,0.0,20,4,0,0.0
2006-04-28 20:30:00,0.0,0,0,0,0,15.4,79.94,109.91,0,0.6000000000000001,0.0,0.0,20,4,0,0.0
2006-04-28 21:00:00,0.0,0,0,0,0,15.2,77.75,114.52,0,0.7000000000000001,0.0,0.0,21,4,0,0.0
2006-04-28 21:30:00,0.0,0,0,0,0,14.9,79.26,118.68,0,0.8,0.0,0.0,21,4,0,0.0
2006-04-28 22:00:00,0.0,0,0,0,0,14.6,77.60000000000001,122.27,0,0.9,0.0,0.0,22,4,0,0.0
2006-04-28 22:30:00,0.0,0,0,0,0,14.3,79.03,125.19,0,0.9,0.0,0.0,22,4,0,0.0
2006-04-28 23:00:00,0.0,0,0,0,0,14.1,76.73,127.32,0,0.9,0.0,0.0,23,4,0,0.0
2006-04-28 23:30:00,0.0,0,0,0,0,13.9,77.73,128.55,0,0.9,0.0,0.0,23,4,0,0.0
2006-04-29 00:00:00,0.0,0,0,0,0,13.7,75.15,128.83,0,0.9,0.0,0.0,0,4,0,0.0
2006-04-29 00:30:00,0.0,0,0,0,0,13.6,75.64,128.14,0,0.8,0.0,0.0,0,4,0,0.0
2006-04-29 01:00:00,0.0,0,0,0,0,13.4,72.88,126.51,0,0.8,0.0,0.0,1,4,0,0.0
2006-04-29 01:30:00,0.0,0,0,0,0,13.2,73.83,124.03,0,0.7000000000000001,0.0,0.0,1,4,0,0.0
2006-04-29 02:00:00,0.0,0,0,0,0,13.0,71.01,120.81,0,0.7000000000000001,0.0,0.0,2,4,0,0.0
2006-04-29 02:30:00,0.0,0,0,0,0,12.8,71.87,116.96,0,0.7000000000000001,0.0,0.0,2,4,0,0.0
2006-04-29 03:00:00,0.0,0,0,0,0,12.6,69.02,112.6,0,0.7000000000000001,0.0,0.0,3,4,0,0.0
2006-04-29 03:30:00,0.0,0,0,0,0,12.4,69.93,107.82,0,0.7000000000000001,0.0,0.0,3,4,0,0.0
2006-04-29 04:00:00,0.0,0,0,0,0,12.2,67.26,102.71,0,0.7000000000000001,0.0,0.0,4,4,0,0.0
2006-04-29 04:30:00,0.0,0,0,0,0,12.2,67.26,97.34,0,0.6000000000000001,0.15,0.15,4,4,0,0.0
2006-04-29 05:00:00,0.0,0,0,0,0,12.3,66.48,91.75,1,0.6000000000000001,0.3,0.3,5,4,0,0.0
2006-04-29 05:30:00,0.26666666666666666,39,39,28,147,13.4,61.870000000000005,85.84,0,0.6000000000000001,8.450000000000001,8.450000000000001,5,4,1,1.0
2006-04-29 06:00:00,5.516666666666667,121,121,55,381,14.6,74.59,80.07000000000001,0,0.6000000000000001,16.6,16.6,6,4,1,1.0
2006-04-29 06:30:00,17.633333333333333,221,221,75,537,16.6,65.65,74.15,0,0.6000000000000001,29.45,26.400000000000002,6,4,1,1.0
2006-04-29 07:00:00,36.76666666666667,316,316,112,549,18.5,56.71,68.17,0,0.6000000000000001,42.3,36.2,7,4,1,1.0
2006-04-29 07:30:00,53.1,421,421,127,631,19.4,53.68,62.16,0,0.9,53.75,51.15,7,4,1,1.0
2006-04-29 08:00:00,59.73333333333333,426,524,327,177,20.3,46.97,56.17,3,1.1,65.2,66.1,8,4,1,0.8129770992366412
2006-04-29 08:30:00,69.36666666666667,495,619,376,186,20.6,46.11,50.24,3,1.1,72.30000000000001,73.35,8,4,1,0.7996768982229402
2006-04-29 09:00:00,75.38333333333334,707,707,156,771,20.9,48.1,44.43,1,1.1,79.4,80.6,9,4,1,1.0
2006-04-29 09:30:00,82.38333333333334,676,784,429,317,21.4,46.65,38.84,3,1.1,83.65,85.05,9,4,1,0.8622448979591837
2006-04-29 10:00:00,77.61666666666667,576,828,482,113,21.8,48.43,33.59,3,1.0,87.9,89.5,10,4,1,0.6956521739130435
2006-04-29 10:30:00,60.15,465,879,441,28,22.1,47.55,28.91,2,1.0,87.45,87.9,10,4,1,0.5290102389078498
2006-04-29 11:00:00,67.48333333333333,577,914,480,108,22.4,49.4,25.12,3,0.9,87.0,86.3,11,4,1,0.6312910284463895
2006-04-29 11:30:00,82.10000000000001,376,935,374,2,22.6,48.81,22.7,3,0.9,87.85,76.3,11,4,1,0.4021390374331551
2006-04-29 12:00:00,59.38333333333333,440,942,432,9,22.700000000000003,51.03,22.12,3,0.9,88.7,66.3,12,4,1,0.46709129511677283
2006-04-29 12:30:00,51.5,458,926,444,16,22.700000000000003,51.03,23.5,3,0.8,84.25,68.19999999999999,12,4,1,0.4946004319654428
2006-04-29 13:00:00,51.699999999999996,588,897,488,111,22.700000000000003,52.89,26.55,3,0.8,79.8,70.1,13,4,1,0.6555183946488294
